# Date : 2017-07-10
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description :
# IPTG titration with all the O1+11 YFP DNA mutant strains 
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# Everything ran smoothly with this experiment except that at the beginning the flow-rate was extremely low
# then suddenly the good flow rates (order 2-4K / sec) appeared.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170710,mrazomej,O1,dna,Q21A,260,0.0,3808.350550814883,747.3530767458401,0.0711824241083544
20170710,mrazomej,O1,dna,Q21A,260,1000.0,14138.649497614591,11050.356053354308,0.9418675115810515
20170710,mrazomej,O1,dna,Q21A,260,100.0,11920.328087157497,8831.881108467695,0.6670617783264303
20170710,mrazomej,O1,dna,Q21A,260,10.0,4473.242264640897,1457.4971112973485,0.1278021287721483
20170710,mrazomej,O1,dna,Q21A,260,250.0,14359.959377265017,11248.67218391746,0.8506209358143575
20170710,mrazomej,O1,dna,Q21A,260,25.0,5236.558228201853,2196.7494479020243,0.17706809381540897
20170710,mrazomej,O1,dna,Q21A,260,5000.0,14096.21843955441,11078.496737985557,1.0130825353435247
20170710,mrazomej,O1,dna,Q21A,260,500.0,14956.26646038109,11838.565624063065,0.8942649665135345
20170710,mrazomej,O1,dna,Q21A,260,50.0,8994.023855586329,5913.525479422233,0.44024698045730437
20170710,mrazomej,O1,dna,Q21A,260,5.0,4008.865064295597,979.002076231925,0.08132256938867347
20170710,mrazomej,O1,dna,Q21A,260,75.0,12191.257900959448,9115.064417509793,0.687137647389998
20170710,mrazomej,O1,dna,Q21M,260,0.1,3155.91617625357,116.74243785163571,0.01001505081701355
20170710,mrazomej,O1,dna,Q21M,260,0.0,3219.102627477982,158.10515340893926,0.015058890414522125
20170710,mrazomej,O1,dna,Q21M,260,1000.0,5016.463517906309,1928.1700736460252,0.16434590346242897
20170710,mrazomej,O1,dna,Q21M,260,100.0,3499.081039414284,410.63406072448197,0.03101471627891969
20170710,mrazomej,O1,dna,Q21M,260,10.0,3236.8123271323147,221.06717378876647,0.019384501823607982
20170710,mrazomej,O1,dna,Q21M,260,250.0,4836.135566795892,1724.8483734483366,0.13043247359081028
20170710,mrazomej,O1,dna,Q21M,260,25.0,3158.3410033986925,118.5322230988636,0.009554241527117775
20170710,mrazomej,O1,dna,Q21M,260,5000.0,8140.622211635135,5122.900510066282,0.4684679844022129
20170710,mrazomej,O1,dna,Q21M,260,500.0,6032.510270688756,2914.8094343707307,0.2201797112922766
20170710,mrazomej,O1,dna,Q21M,260,50.0,3570.5796449760355,490.0812688119395,0.03648530804913702
20170710,mrazomej,O1,dna,Q21M,260,5.0,3083.6629517218785,53.79996365820625,0.004468990805966501
20170710,mrazomej,O1,dna,Q21M,260,75.0,3801.6007587226827,725.4072752730281,0.05468470936674669
20170710,mrazomej,O1,NA,wt,260,0.1,3162.9859629452794,123.81222454334511,0.010621550683607895
20170710,mrazomej,O1,NA,wt,260,0.0,3204.155737799948,143.15826373090522,0.013635258301043273
20170710,mrazomej,O1,NA,wt,260,1000.0,12401.45442222323,9313.160977962947,0.7937991964163966
20170710,mrazomej,O1,NA,wt,260,100.0,8150.4583944781225,5062.01141578832,0.3823278750533691
20170710,mrazomej,O1,NA,wt,260,10.0,3389.9084285739295,374.16327523038126,0.03280889046856318
20170710,mrazomej,O1,NA,wt,260,250.0,10321.797657015155,7210.510463667599,0.5452564585421253
20170710,mrazomej,O1,NA,wt,260,25.0,4260.209565475746,1220.400785175917,0.09836990783282351
20170710,mrazomej,O1,NA,wt,260,5000.0,12084.79663306203,9067.074931493176,0.8291463613697005
20170710,mrazomej,O1,NA,wt,260,500.0,12334.35544331281,9216.654606994785,0.696210299897992
20170710,mrazomej,O1,NA,wt,260,50.0,4903.38616719129,1822.887791027194,0.13570937480607867
20170710,mrazomej,O1,NA,wt,260,5.0,3308.1352014090135,278.27221334534124,0.023115182212703776
20170710,mrazomej,O1,NA,wt,260,75.0,6721.068006751966,3644.8745233023114,0.2747682726369498
20170710,mrazomej,O1,dna,Y20I,260,0.1,4419.94885792752,1380.775119525586,0.11845335118400514
20170710,mrazomej,O1,dna,Y20I,260,0.0,4499.213339905557,1438.2158658365147,0.13698437178730563
20170710,mrazomej,O1,dna,Y20I,260,1000.0,14198.549678321644,11110.25623406136,0.9469730515178105
20170710,mrazomej,O1,dna,Y20I,260,100.0,11299.96718306757,8211.520204377768,0.6202066358257389
20170710,mrazomej,O1,dna,Y20I,260,10.0,6927.756857066564,3912.011703723016,0.3430287577533051
20170710,mrazomej,O1,dna,Y20I,260,250.0,14844.43660171069,11733.149408363133,0.887256946118571
20170710,mrazomej,O1,dna,Y20I,260,25.0,6234.495868147881,3194.687087848052,0.25750645050676896
20170710,mrazomej,O1,dna,Y20I,260,5000.0,14126.586968226304,11108.86526665745,1.0158596112184568
20170710,mrazomej,O1,dna,Y20I,260,500.0,15014.239143122715,11896.53830680469,0.8986441236544354
20170710,mrazomej,O1,dna,Y20I,260,50.0,12589.631264964539,9509.132888800443,0.7079308367959646
20170710,mrazomej,O1,dna,Y20I,260,5.0,4657.1066223330145,1627.2436342693422,0.13516992105826392
20170710,mrazomej,O1,dna,Y20I,260,75.0,12227.625247050872,9151.431763601217,0.6898791938553279
