# Date : 2017-03-09
# Equipment : MACSQuant (Bjorkman lab)
# User : sbarnes
# Description :
# IPTG titration with all the O2+11 YFP DNA mutant strains
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# Steph prepared the plate, Nathan ran the flow cytometer and processed data.
# The flow rates looked okay and everything ran normally.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170309,sbarnes,O2,NA,wt,260,5.0,3245.314484107933,309.13095420117634,0.033957418271663084
20170309,sbarnes,O2,NA,wt,260,75.0,8851.735390974185,5982.029304496618,0.579537853724674
20170309,sbarnes,O2,dna,Y20I,260,0.1,8218.468443111307,5237.139809144762,0.5993744406401251
20170309,sbarnes,O2,dna,Y20I,260,0.0,7862.764858828966,4838.83162366717,0.6306592021277801
20170309,sbarnes,O2,dna,Y20I,260,1000.0,16380.76133392065,13518.974830890822,1.4464812255678516
20170309,sbarnes,O2,dna,Y20I,260,100.0,13309.057628943798,10448.901559117228,0.9105541747664445
20170309,sbarnes,O2,dna,Y20I,260,10.0,12166.811889667568,9237.465666501683,1.0264400266197282
20170309,sbarnes,O2,dna,Y20I,260,250.0,13641.532163471324,10707.899892594214,1.0198392094214914
20170309,sbarnes,O2,dna,Y20I,260,25.0,12757.983454179606,9836.316893646008,1.0769754770393314
20170309,sbarnes,O2,dna,Y20I,260,5000.0,11568.712231522084,8784.557807699828,1.069524452303448
20170309,sbarnes,O2,dna,Y20I,260,500.0,14806.128070464974,11896.982476121912,1.244675995679905
20170309,sbarnes,O2,dna,Y20I,260,50.0,14588.334595285683,11686.165034220094,1.161584054043348
20170309,sbarnes,O2,dna,Y20I,260,5.0,12089.710976559047,9153.52744665229,1.0054967189239736
20170309,sbarnes,O2,dna,Y20I,260,75.0,13707.339971291183,10837.633884813617,1.049947895831515
