,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
74,20181219,gchure,F164T,O1,R260,100.0,8623.397763574532,260.0,0.14987520302943888
77,20181219,gchure,delta,O1,R0,100.0,15067.770320450709,0.0,1.0
19,20181219,gchure,F164T,O3,R260,100.0,37837.822630440096,260.0,0.9444126438984524
68,20181219,gchure,delta,O3,R260,100.0,39624.23143203909,260.0,1.0
69,20181219,gchure,Q294V,O3,R260,100.0,31844.2217566824,260.0,0.7579108612147232
22,20181219,gchure,Q294V,O1,R260,250.0,7939.782172207277,260.0,0.07529553954466398
55,20181219,gchure,F164T,O1,R260,250.0,12692.156835930458,260.0,0.6534831054290273
60,20181219,gchure,delta,O1,R0,250.0,15540.329656444694,0.0,1.0
38,20181219,gchure,F164T,O3,R260,250.0,37360.70136133805,260.0,0.9306572120946868
48,20181219,gchure,delta,O3,R260,250.0,39598.95177598003,260.0,1.0
49,20181219,gchure,Q294V,O3,R260,250.0,32171.15375835026,260.0,0.7698808769695259
35,20181219,gchure,F164T,O1,R260,500.0,13351.896364173439,260.0,0.7035790282759374
42,20181219,gchure,delta,O1,R0,500.0,15832.853673817634,0.0,1.0
45,20181219,gchure,Q294V,O1,R260,500.0,8449.166375217188,260.0,0.11780837362669028
29,20181219,gchure,Q294V,O3,R260,500.0,34069.39848106436,260.0,0.8061135491080657
32,20181219,gchure,delta,O3,R260,500.0,40468.735337141385,260.0,1.0
58,20181219,gchure,F164T,O3,R260,500.0,37057.24418466005,260.0,0.8966389914017866
12,20181219,gchure,delta,O1,R0,1000.0,15720.781817415675,0.0,1.0
26,20181219,gchure,Q294V,O1,R260,1000.0,10061.366860544458,260.0,0.3273419147693765
37,20181219,gchure,F164T,O1,R260,1000.0,13947.972484692706,260.0,0.7892901403561903
7,20181219,gchure,Q294V,O3,R260,1000.0,35027.06554759154,260.0,0.8327706800136876
9,20181219,gchure,delta,O3,R260,1000.0,40593.49845073456,260.0,1.0
14,20181219,gchure,F164T,O3,R260,1000.0,36755.58079134556,260.0,0.8846995245409872
51,20181219,gchure,Q294V,O1,R260,5000.0,12484.446210040687,260.0,0.6183275574894193
53,20181219,gchure,F164T,O1,R260,5000.0,13905.420172657523,260.0,0.7937605124893697
75,20181219,gchure,delta,O1,R0,5000.0,15575.921258477621,0.0,1.0
66,20181219,gchure,delta,O3,R260,5000.0,37518.8486323314,260.0,1.0
71,20181219,gchure,Q294V,O3,R260,5000.0,30481.292764581704,260.0,0.7657485301587519
73,20181219,gchure,F164T,O3,R260,5000.0,36321.7065989958,260.0,0.9601520348559202
