,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
58,20180202,sbarnes,delta,O2,R0,50.0,22412.731920282837,0.0,1.0
71,20180202,sbarnes,Q21M,O2,R1220,50.0,5090.07110048509,1220.0,0.03717354120733718
79,20180202,sbarnes,wt,O2,R260,50.0,11242.063748543955,260.0,0.3791130017479132
0,20180202,sbarnes,delta,O2,R0,75.0,21944.538977751916,0.0,1.0
25,20180202,sbarnes,Q21M,O2,R260,75.0,9169.43965358401,260.0,0.2689584759521611
28,20180202,sbarnes,Q21M,O2,R1220,75.0,5745.11409599454,1220.0,0.07300507387407407
32,20180202,sbarnes,wt,O2,R260,75.0,13320.37911921022,260.0,0.5064915890952447
48,20180202,sbarnes,Q21M,O2,R60,75.0,13049.11955219364,60.0,0.49096904776288813
55,20180202,sbarnes,auto,O2,R0,75.0,4469.335581054149,0.0,0.0
59,20180202,sbarnes,Q21M,O2,R124,75.0,10968.991097047012,124.0,0.3719359007415663
10,20180202,sbarnes,delta,O2,R0,100.0,18199.455578541845,0.0,1.0
18,20180202,sbarnes,wt,O2,R260,100.0,12678.620603713514,260.0,0.6073425591982575
31,20180202,sbarnes,Q21M,O2,R1220,100.0,5922.306234018965,1220.0,0.12681431994604317
57,20180202,sbarnes,Q21M,O2,R124,100.0,10319.30116616954,124.0,0.439541069640307
66,20180202,sbarnes,Q21M,O2,R260,100.0,8625.902374090947,260.0,0.3191017449754689
76,20180202,sbarnes,Q21M,O2,R60,100.0,12237.408900585015,60.0,0.5759623315710765
77,20180202,sbarnes,auto,O2,R0,100.0,4139.273849766544,0.0,0.0
11,20180202,sbarnes,Q21M,O2,R1220,250.0,7466.106295827661,1220.0,0.2540130459909454
30,20180202,sbarnes,delta,O2,R0,250.0,17190.747114153462,0.0,1.0
34,20180202,sbarnes,wt,O2,R260,250.0,14595.434436447185,260.0,0.8009109605884135
46,20180202,sbarnes,Q21M,O2,R260,250.0,11455.414313949263,260.0,0.5600368665761026
61,20180202,sbarnes,Q21M,O2,R60,250.0,14765.339295579794,60.0,0.8139445327998232
62,20180202,sbarnes,auto,O2,R0,250.0,4154.807589924509,0.0,0.0
70,20180202,sbarnes,Q21M,O2,R124,250.0,13330.238772445617,124.0,0.7038565318186235
14,20180202,sbarnes,Q21M,O2,R124,500.0,14010.76080586232,124.0,0.7701026282838074
29,20180202,sbarnes,Q21M,O2,R260,500.0,12340.396935856697,260.0,0.6393669278523605
38,20180202,sbarnes,Q21M,O2,R60,500.0,14795.985488044858,60.0,0.8315604343729974
40,20180202,sbarnes,auto,O2,R0,500.0,4171.431516031821,0.0,0.0
45,20180202,sbarnes,delta,O2,R0,500.0,16948.078327064897,0.0,1.0
54,20180202,sbarnes,wt,O2,R260,500.0,14495.706217419338,260.0,0.8080582373516147
67,20180202,sbarnes,Q21M,O2,R1220,500.0,8362.329944139685,1220.0,0.32801238776428243
13,20180202,sbarnes,Q21M,O2,R1220,1000.0,8283.920305257998,1220.0,0.3878779346694317
15,20180202,sbarnes,auto,O2,R0,1000.0,4142.211880899758,0.0,0.0
19,20180202,sbarnes,Q21M,O2,R260,1000.0,11950.523177467865,260.0,0.7312614381921693
23,20180202,sbarnes,Q21M,O2,R60,1000.0,14081.897973260517,60.0,0.9308682596034653
24,20180202,sbarnes,wt,O2,R260,1000.0,14165.387407754926,260.0,0.9386871850565356
39,20180202,sbarnes,delta,O2,R0,1000.0,14820.077400339536,0.0,1.0
68,20180202,sbarnes,Q21M,O2,R124,1000.0,13460.282980705366,124.0,0.8726529738402705
20,20180202,sbarnes,Q21M,O2,R124,5000.0,11965.588821462012,124.0,0.788815478846201
60,20180202,sbarnes,delta,O2,R0,5000.0,14070.969946113466,0.0,1.0
69,20180202,sbarnes,Q21M,O2,R260,5000.0,10936.753583397454,260.0,0.685616074922226
72,20180202,sbarnes,auto,O2,R0,5000.0,4101.57866142659,0.0,0.0
74,20180202,sbarnes,Q21M,O2,R1220,5000.0,8238.001484736402,1220.0,0.41491227550306053
80,20180202,sbarnes,Q21M,O2,R60,5000.0,13182.578934753255,60.0,0.9108881389052518
81,20180202,sbarnes,wt,O2,R260,5000.0,12961.863078928529,260.0,0.8887487876126858
