,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
49,20180213,gchure,Q21M,O2,R1220,250.0,7320.961377645723,1220.0,0.1731382050401434
78,20180213,gchure,wt,O2,R260,250.0,13965.177043694257,260.0,0.6358431545432126
79,20180213,gchure,delta,O2,R0,250.0,19194.29036975941,0.0,1.0
82,20180213,gchure,Q21M,O2,R124,250.0,13645.687534467443,124.0,0.6135938199845902
6,20180213,gchure,wt,O2,R260,500.0,13902.701189836116,260.0,0.7158113890146431
8,20180213,gchure,delta,O2,R0,500.0,17441.347243099695,0.0,1.0
14,20180213,gchure,Q21M,O2,R124,500.0,14786.475911591187,124.0,0.7867873235441529
21,20180213,gchure,Q21M,O2,R260,500.0,13155.788401526039,260.0,0.6558268342888953
26,20180213,gchure,Q21M,O2,R1220,500.0,8758.533244566299,1220.0,0.302683339179495
73,20180213,gchure,auto,O2,R0,500.0,4989.595425902797,0.0,0.0
74,20180213,gchure,Q21M,O2,R60,500.0,15341.806162677043,60.0,0.8313858876047455
9,20180213,gchure,Q21M,O2,R60,1000.0,14489.058094434704,60.0,0.9450559733929557
25,20180213,gchure,Q21M,O2,R1220,1000.0,7840.378832514295,1220.0,0.2841652693783787
38,20180213,gchure,delta,O2,R0,1000.0,15041.804876995897,0.0,1.0
41,20180213,gchure,Q21M,O2,R124,1000.0,12714.461668565576,124.0,0.7686578896484793
44,20180213,gchure,wt,O2,R260,1000.0,13686.464791451108,260.0,0.865276752264908
56,20180213,gchure,auto,O2,R0,1000.0,4981.625150555437,0.0,0.0
66,20180213,gchure,Q21M,O2,R260,1000.0,11419.191301342853,260.0,0.6399056802005252
24,20180213,gchure,wt,O2,R260,5000.0,11466.842746666855,260.0,0.7623493647839426
29,20180213,gchure,auto,O2,R0,5000.0,5014.706941482531,0.0,0.0
42,20180213,gchure,Q21M,O2,R260,5000.0,10685.82885458739,260.0,0.670069000189663
43,20180213,gchure,Q21M,O2,R1220,5000.0,7858.22318520647,1220.0,0.33597445367066925
57,20180213,gchure,delta,O2,R0,5000.0,13478.196390329811,0.0,1.0
68,20180213,gchure,Q21M,O2,R124,5000.0,11183.226110353113,124.0,0.7288387616186759
80,20180213,gchure,Q21M,O2,R60,5000.0,12117.702987392708,60.0,0.8392514800000842
