Ka.F164T,Ka.Q294V,Ka.Q294K,Ka.Q294R,Ki.F164T,Ki.Q294V,Ki.Q294K,Ki.Q294R,sigma.1,sigma.2,sigma.3,sigma.4,logp
327.4061058248662,794.1965871968243,156.09240072918917,0.027422064317605965,0.6419753294173436,3.572274871577741,1.041649463875416,0.0008588489019967227,0.11170171261571384,0.09338902316952312,0.17477817355964068,0.05668991402574165,509.3032330362538
115.22520319413087,576.0430332059901,103.17450711068766,0.03731388104610822,0.4750034315065266,2.857690821578829,0.7324381470730223,0.0011605488597909996,0.10240620233941537,0.08458735765353886,0.17859319956448888,0.04374136158668156,507.9852809728836
198.8476601970679,540.7215770543339,106.04376655078296,0.017833207892614666,0.6350894750689617,3.2918719516966677,0.7747684379572073,0.0005505202510525109,0.12115624767422456,0.12410977237016636,0.20002718591067362,0.04786206314167786,514.1778206237967
401.8118362482559,851.212762226255,78.93030334022278,0.03175963430024353,0.6388331071316422,3.800862597534982,0.6087896408607518,0.0009204514256344609,0.13291205277826695,0.12614503574173327,0.17216167047969907,0.04614596422626682,512.4807476315258
283.83311252042074,1325.0386723850222,137.72599108541894,0.0361436834644957,0.6472323133993596,4.961592632222733,0.9057645341870035,0.0011090624868481669,0.11714899477506961,0.11904105210526103,0.1854475206548249,0.04916956046886144,512.1292937494329
92.42831926457417,930.4899969005514,78.80337432398466,0.019535223793609724,0.4681133206008159,3.8605297731386656,0.6201321929716341,0.0005709019451627384,0.11473319184336324,0.117058942587176,0.2028875001883111,0.048661383496576206,513.0155012245788
499.9248163564757,1070.7676036568387,177.86561663770183,0.011152903434674677,0.7352928071563403,3.929080481857028,1.0784930974006013,0.00031929595467605765,0.11284500598835202,0.10497657491422872,0.1842128174242323,0.04838917213121429,509.867322643554
247.65519808298498,817.4079144413681,109.51127353741708,0.022742568520084383,0.6467361046652575,3.5780032451238064,0.79341208999828,0.0006356469239854334,0.10327077251896515,0.10258805624882548,0.17563736868388202,0.04242202060693525,512.1486740691487
144.48162188965773,524.9720863399315,160.82440508429718,0.011635021094358322,0.5882394313061479,3.2323150930635425,1.002847342924107,0.0003439648305070264,0.10411750528058977,0.11173368446960066,0.17239158557878587,0.04606818860956559,513.47074497375
244.2710453685798,641.1892889600934,60.47676121816947,0.011637062374281193,0.6932266783088448,3.4522327186292667,0.5587277408086733,0.0003531257625200013,0.10700444945389487,0.09891824057840083,0.1799772516955294,0.04329568325767677,514.3802796793042
127.06531717946112,665.6922253212965,133.20422078521966,0.03102409518451754,0.4961266548481058,2.7968623953494864,0.823966191283998,0.0009083808222287715,0.11237236511589013,0.10515788534846501,0.19108493068057364,0.05778614215852926,508.1324444614623
174.75411667261466,944.5906941871701,101.58857529713904,0.03036347361873304,0.5611468319099977,3.6556903619028303,0.7373951720096583,0.0008900842257686392,0.1191638283572145,0.11810569794734614,0.1908820614195838,0.03943243374017181,514.6837090099443
99.73415022607846,700.8453240571861,133.9377641435363,0.028060322166956198,0.4634711401624303,3.5193408994727005,0.8189387104501344,0.0008515311028522987,0.11262430628462614,0.12523833975726814,0.19160921839590672,0.05097427132201288,512.7121052114749
346.3833872784844,676.0661395812001,106.76056409100853,0.012754214290255916,0.679941210937618,3.338512653636161,0.8019093646860487,0.0003852932456416269,0.1252663876871802,0.09927862664518294,0.20205799378657796,0.0447507898097381,514.4415767377512
255.15500561387628,592.3479451675639,77.06072931087604,0.019310731921851065,0.6299224246436586,3.183227506398656,0.6665037524250517,0.0005758588533799625,0.11066234507786273,0.11383470597592393,0.18544391528285817,0.048516558406835275,516.6587964010182
224.13231062099914,885.0707882180981,96.72854720373769,0.03343008731726549,0.6768662124467806,4.01309401035943,0.7006432932571416,0.001034631110785611,0.12649331268322925,0.11194432602192012,0.18775129062255386,0.04103050652747875,513.2832926228104
132.31119979723317,515.8492723915203,57.866266695891234,0.006144202714941649,0.5684851442755434,3.024969910789266,0.48975402750672803,0.00019312019705619576,0.10920855944440445,0.11046355387199817,0.17218284166942924,0.04793434092530389,513.1200800536737
326.85018121250243,1237.5029615113708,108.12918084092182,0.02414843070730477,0.6333114625717284,4.753788356294808,0.7538411887897389,0.0007077712471659225,0.12309543125291234,0.12644888460788373,0.17414113356064387,0.04520584815373637,512.7658113604062
131.40355456903174,531.6869178783901,169.4192633148245,0.004813459488772764,0.5453534484267664,2.834826826257908,1.1312576016714315,0.00014677905446625061,0.11794067482344316,0.10852251503657341,0.17680895312825157,0.040729677806617376,510.80889354727253
258.27394473155795,855.9033160568836,133.397270128664,0.036090182121140124,0.6925297417537113,3.7206132204992137,0.9115922067948201,0.0010700723768186648,0.10412158307575126,0.10524264555349193,0.1644911863006874,0.04336352966336057,514.1650460685729
154.6298607891067,373.3642954500477,146.8550383711703,0.02631532274921522,0.5160353557737141,2.571807890609512,1.0221991375297668,0.000784371072537482,0.1364178891787296,0.11055488864413979,0.18349150456258326,0.05198593967470836,510.77661868426947
211.5018839620203,815.8441811274503,63.653370946664126,0.0197687358050036,0.6458461503300317,3.632098579628429,0.5218792337918776,0.0005983438339240976,0.11719977503238138,0.09912178049227865,0.17458201695411196,0.04755645650291744,517.2700088673412
220.06550530306978,482.36903007919886,62.178758109138755,0.02426274105182813,0.6299356877004225,2.6842567318574595,0.5085367272028574,0.0007393665329979981,0.11563173398917356,0.1163489053841655,0.1986270122328263,0.0514554456093736,514.4514614887863
135.84620831840144,464.9109406677515,88.32781750527818,0.027769252818887757,0.5796586700612671,3.0585105304647975,0.7120236517926815,0.0008629567027629292,0.11820960075698181,0.11213630791905113,0.17413908613770415,0.04132467359755451,512.5634016795035
320.0993334704672,545.5577478552459,80.05905887659203,0.030728042439975845,0.7307638431597319,2.799795253061732,0.6930717917985607,0.0009220658481190469,0.11185920266053805,0.11313034242665,0.178226867288661,0.03826043262766691,511.61514764163377
202.74174866221017,511.8219798426538,120.22927384657712,0.032672233020725194,0.6250187380912875,3.1454504258332516,0.8282083011990071,0.0010007720879778859,0.09967788159252433,0.10330250176702412,0.18365310651942793,0.04875231692180408,515.5331901399885
171.67063159792494,707.6966351901842,83.94545639531903,0.030743141002376184,0.5032757840522928,3.7000177993051775,0.6536779684535032,0.00093548025714707,0.1191036277186467,0.1124790017848412,0.18076948563737544,0.047005216899928634,514.520264586942
109.61148479264548,374.4449115090498,128.19498296117115,0.036780299933480975,0.44791029892743417,2.504847439467328,0.8824479772701066,0.0010403239247835927,0.10818299974583782,0.10626026824339078,0.1898590957787393,0.05186627407984028,510.3322787410167
224.40726100148524,1023.3034897827425,100.0949317324279,0.020351099430104824,0.5886670755750334,4.121813372904848,0.6889410217131298,0.0006386549217252124,0.12933984155767178,0.09447128204873086,0.19747465999160918,0.052113520444674495,509.962355010736
233.18611017804193,954.5824944813403,83.40142583731114,0.03288595321448984,0.6188982499394369,3.722091844228226,0.6852897550746473,0.0009653205401694009,0.12150913660347352,0.0990752395692742,0.1817157623281542,0.06569160003211301,510.4470287219617
139.30983259526576,471.95173622617716,95.33575847228026,0.026777438192904235,0.5419355505464907,2.881547484693825,0.7720605301653194,0.0007908072424678281,0.0997433445477927,0.10497231777889038,0.1730566852832945,0.04296906026686326,515.9605097335677
388.91532433034723,662.9880500530311,72.82377279394126,0.028780749805612516,0.7583200227961884,3.552166956335423,0.5916928630617102,0.0008696659758999914,0.12486188066164769,0.10700002652698697,0.17897159182273956,0.05140768012386072,515.4341965191803
1527.7071291372258,2758.2305411164994,75.71269644172096,0.031356171043550596,0.8100555467660531,5.14348656779684,0.6880869848630011,0.0009313433751989564,0.1319214608685877,0.1255027571186713,0.17818024014224423,0.050388962995521376,506.2767042838105
150.35673360633606,618.458297841813,36.80677399732657,0.010936053564947201,0.5600019648921428,3.0696211226910464,0.3476631260240781,0.0003385602748151584,0.11478291179432766,0.09010597256916436,0.1846377532981894,0.04419336982972291,512.3639990671752
226.36839759117566,970.3491198093051,73.0662137640542,0.019578278094289914,0.6516467088474309,4.061107975185108,0.6207770599941931,0.0005842496125785246,0.13101104465358662,0.09224112163871809,0.17876414728216256,0.044485677603340865,514.339532561856
167.1254523259208,539.8573492925418,42.5323879435513,0.0156514828986154,0.5709007762999541,2.7603083453048294,0.38802627135625656,0.0004932122266154693,0.10890806966617103,0.10342004467018531,0.2011615283201345,0.046044835617440466,511.5806634172681
243.8983934706762,882.5639594700197,83.08040249879024,0.006457795488912232,0.6569059344396777,4.055235840906279,0.6693886859049369,0.0001935202781355727,0.09613407344228878,0.11743306711271387,0.19539057514666167,0.057479242193454426,510.3004152203607
295.520564000577,1149.9381936632558,89.26470556319954,0.0440912635868429,0.6552068294291002,3.992012815948187,0.6995576148594029,0.0013019643657630198,0.11388216778447739,0.11690085811712746,0.18530174065867921,0.04178756088874272,514.1704966655244
136.9241005932914,679.8199513630487,74.44865173452386,0.04121397626566381,0.5480285874820412,3.659277360023583,0.6123801360541359,0.001221076231794349,0.10063068265969727,0.10314322153032746,0.1869077906711788,0.06962035066132216,509.4292104239459
475.3093359582389,745.2450285735684,40.504591836542645,0.025310109592613372,0.7056424500345715,3.4057643151536032,0.36895302225559146,0.0007440933763591673,0.10064883676566373,0.09932738799298997,0.18061295011523532,0.04799953340710345,511.97939169889736
311.24659340585447,348.12633299826757,105.32918799254554,0.00783132988901869,0.6225566237288982,2.582519434812802,0.7810654172635267,0.00023229701884286413,0.11265902583119869,0.11643324521313823,0.18005972187107883,0.04462757698417385,511.35201230594083
313.61371910882673,593.0116977431421,115.23918267452248,0.013662945434478324,0.7106651018728982,3.390915426769725,0.8054335969476245,0.0003984319923988622,0.09824720674371694,0.12012355061876848,0.18587040653605882,0.04444330764047736,513.6848041730672
187.246921012309,993.7228886046745,62.14553325133876,0.05254047110048177,0.5816239717126859,4.085890332325981,0.5816611684894557,0.00156951549423745,0.10188631081166603,0.11325477139304936,0.17573330819110033,0.051539453842297,512.8285825771245
204.5410718207036,776.356370116012,128.16669538166514,0.04347668444149022,0.6187478532909685,3.7565180079762728,0.9164511841447398,0.0012949482264268397,0.10645442057474731,0.1086115488924986,0.175105206226504,0.05137938352519434,516.0440304960003
584.8604361675602,1318.1545534683148,86.01518047761769,0.011857255202696315,0.7766843003109702,4.114142231568252,0.7153029285650314,0.000356322202854642,0.12159593512738517,0.11040806055326781,0.17893966816530546,0.03599982958162895,509.39228738448156
290.44118456663216,609.3738095723883,43.60736487360961,0.029247011692490332,0.6972993255222049,3.483730115553252,0.40076985813874977,0.0008724316602481963,0.1208185650400659,0.12752644525759885,0.2040978555776399,0.039537478322214464,510.50880478778544
586.0122936182111,679.4291899918614,64.98550747616683,0.03199183029323205,0.684547962786497,3.353177192916279,0.5429984017313316,0.0009285869156938631,0.1411376393172952,0.10235589431872598,0.19325203814470548,0.05640011412056145,510.42430912394366
126.50141768260126,1373.4639699736463,59.93869505314442,0.016041526341159518,0.46412989303468155,3.511257553642233,0.5596965291393419,0.0004972993078444787,0.1236780834584673,0.12919635623124262,0.185384260488096,0.04768646815483244,506.0653002207403
152.9964911308085,986.0958701762829,59.13193917293336,0.019737801673080924,0.5569652406028913,4.19341965916864,0.5008385725274733,0.0005708687927930001,0.12112816349893647,0.1040802357282761,0.17604880055479338,0.04551416112435993,515.881236491531
284.40680690675845,950.6851077834239,164.91649554310484,0.019211319831624607,0.6178469976736434,3.9183592842823023,1.0055115997181785,0.0005896159632756692,0.11872782768147688,0.10375308291292215,0.1676312787199764,0.04546051296447337,512.5470646394498
121.21184234194615,464.4481901174147,125.25395613587453,0.02512368534823839,0.5540837782758157,2.7847617663034896,0.9066718282552122,0.0007282779651562876,0.11426235726716771,0.1088336524142036,0.17003909955241225,0.05426987038631293,512.8819170219355
4654.344335967721,735.0024886213696,63.32661196842171,0.011271077157148923,0.7720656595366915,3.4737844347942914,0.5293444428855487,0.0003470081738621289,0.12959802534666567,0.10482968523031538,0.19942273727474522,0.04395800390023537,509.6685904036615
145.17483900438498,740.8629661311178,99.89921911954968,0.013861929933356443,0.552689179569299,3.5773192254812125,0.6781572634972921,0.0004086109817169614,0.11318225788633404,0.13158080572363406,0.16770355758072053,0.049355235164419066,513.8582125547599
226.52574869575005,977.6526579490302,73.724852779391,0.02722401776455996,0.5886040080455013,3.6928746184133887,0.5680935980900692,0.0008404145801499396,0.11840660668356869,0.10158179885945613,0.1930857179705099,0.04136544725478216,512.7812715361607
130.5452863683837,565.4158475669241,65.78821475997087,0.02007985296870185,0.5305211323336501,2.827739958715103,0.5426125030472129,0.0005934024943643479,0.11066042372950419,0.12026751189948137,0.1786786032039822,0.05047703518193345,516.2116480665572
234.44704439337494,1054.407328508929,63.58969581704288,0.011243337587063529,0.709512469123097,3.8548535915949866,0.5426081123222071,0.0003352026300973421,0.12768019140847775,0.11517856952877138,0.16404684830904037,0.045007805184255664,513.6058556971432
231.69922440782642,944.8163809002175,99.42763155604051,0.026295986501057023,0.656251361506599,3.889352460835216,0.7392114767579283,0.0008091187508885156,0.12589841953347047,0.11420074210335526,0.19529667944839485,0.04641389864858521,515.715096322527
202.48270986522766,1119.9735159198815,80.27534972954497,0.02547868516777907,0.6134971850518811,4.301872058830036,0.6476102486080437,0.0007422223247122162,0.09917621903626363,0.12904923475478688,0.1849755657170014,0.044124639779043504,515.2452303223432
188.05694872502775,715.6430272770931,106.57838319096724,0.02451912023859748,0.5680403165403414,3.4405255074992924,0.819071786202219,0.0007103167776190134,0.11705208067164742,0.11162364325647643,0.15755928790901821,0.04677164765276906,514.2801012726067
1362.906738174071,624.2447703786308,106.41989017348308,0.012206570265127503,0.7576864757480317,3.6780904871602793,0.8030165049766058,0.0003753415162011109,0.11885016990793551,0.11685272373578438,0.1823592854330414,0.051107662086346164,510.8387966745884
260.0215309563569,477.99319581114554,233.01937398190697,0.014967523955800033,0.6171150833400585,3.1144967493407227,1.3162459262522352,0.00046134048414803175,0.10374935692643676,0.13842181509504123,0.17938595465052842,0.04512722967354754,506.2790239900315
335.0656940503272,771.8977541312832,82.78617076525497,0.04268459065148722,0.7031427392562017,3.7551500793003845,0.6636353779221338,0.00128968378476646,0.11596292044283471,0.11608032330696695,0.19307901966269486,0.041029894413419435,513.7960292628753
142.01401609184484,435.71954018113865,73.84514480784088,0.0091832426873939,0.537375618743785,2.5491194894189384,0.6106548880968621,0.0002699228562885736,0.13174639370020372,0.10418424791318892,0.17128843040625102,0.04635222384593203,513.8387063304262
153.11150939956053,1217.602734363764,35.70525302551475,0.035531038377056845,0.5817366084120978,4.403227284801026,0.3730821281933139,0.0010543583878197538,0.13050872950763395,0.11840605697772512,0.1787796620784518,0.05328781810535093,509.86648253929195
142.5606973170146,905.4865947326857,112.84943096259936,0.020668634292397847,0.5640660123146235,3.278439836389979,0.7241256960421882,0.000610813729595705,0.11415099796548718,0.10194074068572055,0.18742787479349013,0.04193226434862133,511.893075636885
1670.6699114310825,521.4705103938288,74.67108830426893,0.010108812769638043,0.8219189276997829,2.8346322982375494,0.6332824989424557,0.0003025544198509422,0.13138454325915047,0.13355083784133898,0.18487123304792466,0.045104705451517936,510.9433865673409
142.30950010459708,474.3607589682708,93.69061232911923,0.018315902884924462,0.544661269996638,2.9033204071382546,0.684012630554065,0.0005743232761590278,0.10888830445925378,0.1046204739161359,0.1754761025080215,0.04490765079251432,515.994995180916
103.9418833520428,611.9306336255027,71.54219429975961,0.01723772143358282,0.496848565062491,2.969109049773544,0.5665301027257819,0.0005066274766374335,0.12772342044250992,0.10389654860648524,0.19231742703606913,0.051694343209063236,513.1405649051522
4886.375917247592,742.5403532593966,85.89934222561769,0.026002111560008423,0.8417656661663386,3.948282442300388,0.7188470936192459,0.0007391759232477924,0.16606165016091004,0.11411930474906476,0.19650193609680666,0.051924580246527456,501.90735111184824
356.312609004707,776.2101683745243,66.63839876388134,0.022031629853813683,0.7364969684486855,3.4216752165977526,0.5598105166343403,0.0006759013321255836,0.12431412551151391,0.11368358335471297,0.17862229761387904,0.05155197982567429,515.2300526383408
170.60807730814363,488.7244956793296,97.63157926475085,0.02974075989425895,0.5699899510125395,2.6951604164815457,0.750953945167776,0.000905492211766834,0.10116641925316086,0.11552169159540454,0.20162397784192904,0.04474923399736023,514.8009901049976
288.4589250454067,723.949853187294,70.28827058076115,0.03240564930950818,0.6342628762912028,3.323830245021697,0.6047665703273752,0.0009277587553757627,0.10750345723101808,0.11415357539739811,0.17500472833620195,0.04224770859716868,513.8148797634882
158.05247728010175,809.0421628234329,92.17677209888586,0.01429654341578157,0.5854386158249403,3.7375801413830345,0.6745304129307517,0.0004485730709102853,0.11688083327058359,0.10032585295929944,0.16863362639285265,0.05065652136490056,515.0968896585808
89.42387855457368,644.0034448774551,108.52032162939062,0.050502867833257525,0.43984855664924716,3.0194704237818115,0.765787763817305,0.0015096357258714832,0.12173426544503338,0.09919452229752937,0.17834518870627636,0.04300676465099283,511.4846508385609
533.022173591664,937.5904320072887,146.37361852535668,0.023062793545469695,0.8585032082092381,4.091353043838009,0.9904796564197405,0.0007171608512601679,0.10765484918946232,0.11470085527400309,0.17717892105642732,0.04656848070522184,509.1583590087493
953.650324013845,1092.9723612398711,90.05283708169331,0.02262221522830732,0.9129774040389504,3.779680415760822,0.6809649746902791,0.000696376258324527,0.13682238689064719,0.11512000158707689,0.18753986080220297,0.04313573070117375,510.031106948285
362.27404989150835,480.0062902263208,71.94892061615276,0.07619285264603981,0.7035040601938158,2.6621812608690343,0.5901596437457579,0.002257989121789983,0.1138801893620648,0.11165464519212011,0.17119100344806817,0.043620259915941866,510.80251695631483
230.54840078770178,1039.5709017513927,54.759207608802704,0.02178738414349013,0.6730903098245422,3.5221516818001453,0.48444326058882936,0.00064520652931499,0.10731257539286677,0.12629363113033912,0.17271905562436715,0.0503140948757511,513.6265021831132
155.99678763799085,1037.6530199182143,73.87912823936415,0.006314336991608549,0.5738902868501761,3.8918189706049766,0.6143777334460809,0.00019280904706153734,0.11859368130961487,0.1048406917416236,0.18973784128705012,0.04246413023803492,515.0934294999839
366.7559881330806,572.4491328295367,95.36969294697772,0.012262974533605586,0.70027557213026,3.2461251090482035,0.7408506257944314,0.0003605776871529187,0.12258889626613889,0.11473415985361149,0.1763018805789664,0.04186095398494146,515.5747275671002
320.76206742099987,753.7420544582135,154.86157833069558,0.013111299307366764,0.7286320130944768,3.3495555767271146,0.9552681915703243,0.0003848543300710716,0.10202342776722675,0.10486060813390417,0.2032427746547111,0.0528197553619336,510.75379290949695
167.75733886316536,645.0470163770927,75.65625245479546,0.018096870753048222,0.5786286464409818,3.2503415359330656,0.6327572891046129,0.0005368134070593555,0.11166737381151141,0.11023933307058122,0.17770690377288637,0.0422493857064281,518.6414726747997
80.29654069247994,687.9055854209021,136.15166660724321,0.012770931863137491,0.40814810292055803,3.8319805756265035,0.9528281159137952,0.000394014948446042,0.11507660188163941,0.0892631929571435,0.1819026036428628,0.04397032287206594,507.2266488024332
230.57098004518662,1452.6069246460704,90.8386280672685,0.043399667999377556,0.6164848014728053,4.329434881126248,0.7237572450791152,0.0012886133970990699,0.11972158869596412,0.11670679025189944,0.1695148718054844,0.05340665195378315,513.7775470222808
172.6037633697697,617.8947855936673,57.18192364077446,0.007328758294122828,0.6085228479463245,3.2810919869313837,0.5154217800862337,0.00021099279878811217,0.11416955375584269,0.12176087327776343,0.17856551821653427,0.04398829902685089,513.7729619394754
172.11666643052016,913.9999667003773,92.14490784281604,0.07972988268878378,0.5732222448490143,4.0433312024024115,0.6979831161685324,0.002341523365756437,0.10455185601960235,0.10476317520884806,0.18003463203446507,0.04288739591059014,512.2413804261394
198.4765908957098,548.0649375922648,153.81659516849,0.05595636371924506,0.6450739139812756,3.338571812804836,0.9058734845135419,0.0016828575244431931,0.10967253081795966,0.1088501548944156,0.18693648829514756,0.04844158055410605,512.4074865175347
143.21232384983838,723.7447168611427,94.26747412229818,0.00857239583207381,0.5341783895468355,3.565835719142041,0.6837103683188239,0.0002542852989284583,0.10903713358196025,0.11628198810573796,0.166393237801226,0.047163092562558524,516.2461499997605
192.00752410228506,3614.5806930251233,105.43392695393561,0.027926844078929314,0.5501911445793262,4.814132563108475,0.8123339124649354,0.0008260615957933481,0.12831726721048195,0.11238585711568215,0.1848916456086423,0.048886379251088775,509.0401510657661
185.72386704108933,617.3327027929881,65.53872056047516,0.016477135770798235,0.622237022191996,3.1080010246475887,0.5982986116565003,0.0004965636585252398,0.11891361528670404,0.11726567397169543,0.1927208897681094,0.045934929290630755,515.6273119057803
4804.350328402151,485.56806290852575,114.29784292760536,0.011596045845219116,0.9082783782854431,2.699161870242661,0.7853709730654135,0.0003580300245165091,0.1381090586577434,0.10461036961240251,0.1843067346839943,0.05137294570768997,507.6773212772676
163.83866978232854,804.4459723686831,66.74468002829781,0.02939171316052036,0.586682557066065,3.5798014993954075,0.5445032391504512,0.0008445995297590159,0.09912460346436675,0.10800524204545756,0.19968506413268255,0.04370133450588307,514.7598970540231
1085.104640491965,396.61966048709695,51.53894710627771,0.027655153413963518,0.775225396873469,2.5031229707028757,0.45833467078315593,0.0008104543119946683,0.1634651925436639,0.11681462828823772,0.18765061478525383,0.04907598642546518,507.6592580433219
217.95106167449896,483.8083837584123,98.66364856543186,0.036167106535200944,0.6385616830750784,3.160262999137853,0.6933252682772562,0.0010903452640764755,0.10420726655484595,0.13724014672744708,0.18816232678489214,0.040561267480251156,511.3964577274973
103.5847655018296,730.7030895873395,89.49312388362496,0.03460760258200413,0.4518647195406178,3.4992275823170216,0.7477631826030562,0.0010365646657684024,0.10910624418162342,0.09850185312987962,0.18839423256860205,0.04633110617993248,514.4692818059348
113.6370526046071,578.928909271636,110.06429952357178,0.09837060809092524,0.5062128888883022,3.038918399086432,0.782315390170929,0.0028644574756597763,0.10612917162750767,0.11702542170711505,0.1718078327197268,0.054533698342648394,511.742489559608
130.69047144014857,1197.5069762334044,161.09279255673238,0.028440792556039263,0.5328574455482071,4.395245160743744,1.0396266585566138,0.0008509989496419124,0.10430107065123521,0.09750442361622008,0.1852710257418259,0.04122062927730887,512.773234002598
148.98379679791242,1005.342741249925,67.05198878296237,0.009093813642668813,0.5677804067272252,4.214582874554895,0.595452072926772,0.0002638576451774455,0.12713882406231738,0.12587411682925279,0.17909431289012287,0.04432398456064182,512.8197993266317
161.68913912373907,1146.589347590568,77.24200296182427,0.029288569284302568,0.5299312105067067,4.049007194524279,0.5879256215840512,0.0008504168474976481,0.10531981132862107,0.11087956893239018,0.17420286068905466,0.043316282166550625,514.9473915673391
551.994491349197,1122.3220399283045,97.96104906423409,0.01616464477494084,0.721586527712148,3.677611013075399,0.7093189230833463,0.0005002082614780079,0.10989938116681623,0.1666327765859253,0.18879754698943998,0.05191597234766697,504.9217223416157
129.90019510200457,488.1047335373773,37.56494758334006,0.01400266334661282,0.5030212944756585,3.4508063999760807,0.37766215395806935,0.0004104954226535895,0.12917123591149582,0.12164192939666246,0.1773798908079546,0.044624671598570274,507.74909524850284
395.86072927560446,758.6021775988299,91.96481827670411,0.02024213825890797,0.6869201072373654,3.547946925592793,0.6868819625621692,0.0005972355437977583,0.10982302002417751,0.11048735834646027,0.17485511669762374,0.049911139609598885,516.331277491905
