parameter,mean,median,mode,hpd_min,hpd_max
y_rep[139],0.8592757346540809,0.8631174191170419,0.9555303441303876,0.6181805738621853,1.1215477046881557
y_rep[140],0.8599671688445667,0.8632193927146912,0.8822174624163327,0.6233959306779582,1.1197788923129663
y_rep[141],0.9472973115264053,0.9516648602816666,1.0147643304879617,0.7507141156384962,1.1130239911037862
y_rep[142],0.947957290558479,0.952767334442123,0.9777726705762044,0.7578572269322372,1.1253638559053718
y_rep[143],0.946416459428755,0.9519032938038745,1.020525648913521,0.7643112723926418,1.123426892688208
y_rep[144],0.9479818064314673,0.9536292034792383,1.0594888340166102,0.7671765861216004,1.1358071098833622
y_rep[145],0.9478639601834371,0.9526012664013489,1.032631575642031,0.7664705645500408,1.1247264217451072
y_rep[146],0.9531174888540991,0.9599463642964503,1.0338203011408131,0.6253757363648034,1.2537185971221638
y_rep[147],0.9533776175482215,0.9589172698537063,0.7317629013440925,0.6150101982180822,1.2523460073131412
y_rep[148],0.9568735728870944,0.9627297029773638,0.9207753247140362,0.6375691099884631,1.2633081048861265
y_rep[149],0.9579177727540077,0.9639383349932533,0.9692179579171077,0.6326665917720764,1.265436027660504
y_rep[150],0.9560282477635422,0.9593463685350954,0.989918446090124,0.631707394823017,1.2627048215099284
y_rep[151],0.9415755734498156,0.9457413440859361,0.9864660543887753,0.7070064180344926,1.186103963870277
y_rep[152],0.9414661735476175,0.9454087798657052,0.8641720899365462,0.6793237469365131,1.1753030108702993
y_rep[153],0.942003403160765,0.945794885166497,0.6985332187490618,0.7027402675574077,1.1914374638524354
y_rep[154],0.9414196170843796,0.9468823825631865,0.698241186604539,0.6925357883063374,1.1746722727872405
y_rep[155],0.9417650365708956,0.9461954848214542,0.9005185710031016,0.6890052547203706,1.1873254508311843
y_rep[156],0.9670110274027278,0.9691068199877295,1.0576090479483142,0.8182321443779659,1.1230187035936354
y_rep[157],0.9669129037719347,0.9685873818568004,0.9854631265812678,0.8114300284216334,1.1192531597398696
y_rep[158],0.9665630257780564,0.9680959915851,1.0463486405147144,0.8169095256026525,1.1279924152991843
y_rep[159],0.9676967276375672,0.9695119230173402,0.9387803039668688,0.8154607210892272,1.125323338918071
y_rep[160],0.9674246607461809,0.9693137967747236,0.9406227799181689,0.7997205343256861,1.112540002522769
y_rep[161],0.9599325107496121,0.9645602228573611,1.0062390374332224,0.7309509415697164,1.142716669639785
y_rep[162],0.9590858852988057,0.9631826645638584,0.9311682388255093,0.745900880946823,1.1529883040544449
y_rep[163],0.9596092499237131,0.9644318796709104,0.9897167743887275,0.7478756792503143,1.1523324579411531
y_rep[164],0.9600560863532878,0.9639155990250429,0.9905336696326692,0.7506520285722225,1.1553856170211332
y_rep[165],0.9609616312515047,0.9650559264218361,1.034123154860575,0.7546990059430636,1.1615030764531586
y_rep[166],0.9626347163195876,0.9684763467264719,1.0059658662664728,0.7487465407029525,1.1512932129094358
y_rep[167],0.9621467576301317,0.968339924195905,0.9940289194163325,0.7578400373891587,1.161028822302479
y_rep[168],0.9625473650479242,0.9681553146102602,0.986187322482357,0.7561830891670599,1.153965295919501
y_rep[169],0.9650157699348372,0.9691959261516134,1.0103624338349217,0.7541093973687716,1.1590770822631553
y_rep[170],0.9628335856494745,0.9677842788139905,0.9989932163594026,0.7456161331950361,1.156231801493583
y_rep[171],0.9144090618447331,0.9232812818298225,0.9811389340603135,0.49173220424162034,1.3610552112727643
y_rep[172],0.9142458371428777,0.9261481449838331,0.4732174523143894,0.45239269426037804,1.3396903101706428
y_rep[173],0.9114422782146389,0.9215710126403132,0.809784656622097,0.43746718206835017,1.318445322251455
y_rep[174],0.9136069651789165,0.9195231936628714,1.1888339889680333,0.45894796669757487,1.3449160237433948
y_rep[175],0.914489636505178,0.9211314900699461,0.5942734215378425,0.4540261984639185,1.3404600367855193
y_rep[176],0.9706313940657574,0.9727400788616777,0.95633805663185,0.856222356899242,1.0979475777002734
y_rep[177],0.9704530568355831,0.9731596428521063,1.016599246321557,0.8492334755783989,1.0928230636856546
y_rep[178],0.9705497904588505,0.9729416942697887,1.0641034481501521,0.8494240119468454,1.0898195523613665
y_rep[179],0.9707594433115005,0.9723436524291919,0.9401810781187444,0.8527106985041574,1.0922306640459865
y_rep[180],0.9709589683612768,0.9733553085795965,0.9144280697099169,0.8541598493012853,1.0920526314771406
y_rep[181],0.7999556120960556,0.7991611312318629,0.7506420024293341,0.6184030322093612,0.9880901356165609
y_rep[182],0.8008608488563544,0.8003160384062193,0.8260549698312837,0.6116625525499936,0.9889696143313017
y_rep[183],0.799370774724625,0.7983496053651934,0.7079821638734838,0.606369246389032,0.9790590444185077
y_rep[184],0.8011179827688897,0.8007900454748227,0.7441491187554428,0.6033837202339527,0.9796359550597726
y_rep[185],0.8014354872196168,0.8000997511463539,0.8443509776328212,0.615075588954495,0.9989074367857776
y_rep[186],0.7997048873724616,0.7979337597430116,0.872603222768497,0.6197490880033656,0.9947118090505302
y_rep[187],0.8112847001064996,0.809395202146747,0.6461545385783256,0.6623979689760309,0.980368504450722
y_rep[188],0.8123624912328575,0.8108030830433539,0.8255829756663907,0.6571661157753795,0.9680438641479212
y_rep[189],0.8100184363124225,0.8086886028946043,0.7690553710036107,0.6573353898157016,0.9664963605894844
y_rep[190],0.8110458021706322,0.809411643545484,0.6707962726293161,0.6483472888242486,0.9626308106960781
y_rep[191],0.8111911059199234,0.809034599356165,0.7116775918626953,0.6548917377581851,0.9733238962431412
y_rep[192],0.8116336331322397,0.8098811501139307,0.7669243206364126,0.6469206997327267,0.9630124181840617
y_rep[193],0.9024312016514939,0.9046263654019991,0.9877829543645471,0.6721862485070389,1.1342590376923682
y_rep[194],0.9032105248707969,0.9032332510511767,0.9350519291490204,0.6747698190843625,1.1301332558930657
y_rep[195],0.9033117767883012,0.9023045241853808,0.8426778112315944,0.6833970512880988,1.1304468730888424
y_rep[196],0.9026132653790601,0.9020004948699234,0.7987186396921498,0.6697555326099256,1.1181806455403076
y_rep[197],0.9025627034594706,0.9017928084371173,0.9041974580970584,0.6725448217047101,1.1219723218973146
y_rep[198],0.9026945236027257,0.9024244373159465,0.8348467531990348,0.6642465896167347,1.1225200131940534
y_rep[199],0.8907415586454769,0.891329564658665,0.9136483161071741,0.681638297656425,1.1039811425421788
y_rep[200],0.8911727733876421,0.8906842111930127,0.9072872638011336,0.6786784603363738,1.1065523375476125
y_rep[201],0.8909043749552489,0.8895346457592459,0.828194557928481,0.6956652139578267,1.1207664670216781
y_rep[202],0.8917031713657819,0.8909002574869898,0.7845623347838357,0.6845364400297809,1.1070851787994171
y_rep[203],0.8919402039924195,0.8911012831252263,0.8519240091745888,0.684852328452695,1.102677320385406
y_rep[204],0.8911482472909673,0.8912571970076437,0.7207686789012406,0.6740669810009063,1.0969703950185592
y_rep[205],0.9237861209786482,0.924726636179154,0.8969106850875274,0.7822660957237795,1.053073459411696
y_rep[206],0.9240252600180562,0.9243924869295379,0.7991868035327171,0.7791393583587323,1.0513643310005683
y_rep[207],0.9236761195159823,0.923607636926821,0.9874964799373246,0.7816017491666674,1.060782549141816
y_rep[208],0.9241583385867025,0.9250984137632414,0.9314399694237006,0.7895568982455505,1.0645150226652873
y_rep[209],0.9240152342889609,0.9245593994775847,0.841692573955126,0.7915807291356247,1.0597028572091944
y_rep[210],0.9249293103160123,0.9256588894404358,0.9115120510144401,0.7900134725587653,1.0665364929524888
y_rep[211],0.9561203040362041,0.9565591348920123,0.9456536055421216,0.8623645160588482,1.049049117385566
y_rep[212],0.955353007370466,0.9560870823277867,0.8871886146533247,0.8590539017847668,1.0532320512061877
y_rep[213],0.9555009027179651,0.9561810331285527,0.897687587872927,0.8568160537096293,1.046740397113355
y_rep[214],0.9557607267631305,0.9560494349997479,0.9383553760221907,0.8613150942939163,1.049677130300025
y_rep[215],0.955946344226311,0.9558928428034499,0.9992150736732186,0.8612537391494718,1.0515355989895399
y_rep[216],0.9559581324096699,0.9564369242794604,0.8928602742231683,0.8559769634274974,1.0449574426544521
y_rep[217],0.9772178841562558,0.9805292877829912,0.9977730851112675,0.8605467883277454,1.1067693144691997
y_rep[218],0.9772470393178561,0.980715422370837,1.0360075219777931,0.8523893219778869,1.0943445327410524
y_rep[219],0.977482814607318,0.9810749397093922,1.0298349296840519,0.853270654450447,1.0988441917299456
y_rep[220],0.9785851821787906,0.9810596036925975,0.9823000654259767,0.8537826135490172,1.1021480762953266
y_rep[221],0.9785888560003666,0.9816769130941463,1.0561875917709982,0.8633598371573061,1.1031492949591992
y_rep[222],0.9779686169919612,0.9807898261720359,0.9268729159399393,0.8588317997529488,1.099600613893578
y_rep[223],0.9798722578437642,0.9808139298944409,0.9899647070051891,0.8913712909882939,1.069500084637988
y_rep[224],0.9802294822147646,0.9811064322050893,0.9598768818165461,0.893780230369819,1.0659723345379093
y_rep[225],0.979959204071039,0.9812098154331254,0.9741743831623054,0.8959417985303133,1.0690368364015066
y_rep[226],0.9809317952158044,0.9823324754176065,0.9262269045141395,0.8897890204162783,1.0641656935048038
y_rep[227],0.9813326367716679,0.9825092392830462,1.0173683633505917,0.8929563245741511,1.069810456521304
y_rep[228],0.9804844224126135,0.9811022569625648,1.0549157163689549,0.8956719433977907,1.0705954062148242
y_rep[229],0.9787026163856767,0.9795010925041749,0.9064109948950806,0.8448916739999158,1.1209019656970771
y_rep[230],0.9780129935178509,0.9801137617396932,1.0228425240197505,0.8420783266697685,1.1170152285095265
y_rep[231],0.9777402211235671,0.9801383054767766,0.8986253488909092,0.8350877663635949,1.1117420516112937
y_rep[232],0.9773435953717126,0.9793607866263794,0.9306911197363089,0.829779517799984,1.1064230155700243
y_rep[233],0.9782071540107183,0.9794176824998742,1.0319847037953265,0.8383045177919217,1.1141728656220822
y_rep[234],0.9784963236933704,0.9803166995482313,1.022231389224705,0.8407670903584155,1.112939872780275
y_rep[235],0.9810898420444603,0.9836482801393274,1.0036630888208915,0.8640313356362869,1.0853940233225183
y_rep[236],0.9811852280403426,0.9829859952644877,0.9722405814729833,0.8649075983914492,1.0866440716633732
y_rep[237],0.9814969637150085,0.9837045255966435,0.9337326509154862,0.866481977833943,1.0899957601385228
y_rep[238],0.9811313448145782,0.9836293985383768,1.077959422161039,0.8649742507328382,1.0852272952506623
y_rep[239],0.9807893312726663,0.9837283992958821,1.0373723293792991,0.8659781899432227,1.0883082842186722
y_rep[240],0.9805436588352658,0.9838735897678232,1.0166132626122923,0.8629697432758423,1.0868695299782338
y_rep[241],0.9576138678379251,0.9610408983852292,1.0237190138534578,0.7416299705244976,1.1545352716031696
y_rep[242],0.9586236236684046,0.9611054485634906,0.8546248649881184,0.7512546294228652,1.1586060013928527
y_rep[243],0.9570435646063181,0.9606011937629222,0.9890704445500228,0.7509753490311623,1.15560289799417
y_rep[244],0.9572485090827489,0.9614224454589899,0.9291736718922072,0.7409390513784956,1.154275241079772
y_rep[245],0.9555165711652412,0.9589655695647246,0.9253316562045794,0.7426657399051748,1.1563082480508446
y_rep[246],0.9573084049037023,0.9604889336435731,0.8384050825417235,0.7401448599671405,1.1498942628954627
y_rep[247],0.9512309685728112,0.9532811631638072,0.862235947093474,0.6482034553680313,1.247545338171791
y_rep[248],0.9498454860962674,0.9550090263629494,0.8725037532495019,0.6446071266947017,1.2411390495016443
y_rep[249],0.9522195679111399,0.9577313607529425,0.9392276915632182,0.6440715952720772,1.2455841858501495
y_rep[250],0.9508605501916584,0.9550286267522319,0.8454435495788166,0.6383395441098889,1.2536971620031947
y_rep[251],0.9510488206511564,0.9535401351177223,0.9667330390472505,0.6262711764461419,1.2387541351092162
y_rep[252],0.9509915286467676,0.9547926060841936,1.1161289297328116,0.6446279137827333,1.2507232210298147
y_rep[253],0.6187116668997955,0.6188438838582062,0.6646381507453618,0.469348233482081,0.754998999176169
y_rep[254],0.6184541636859382,0.6193064814351634,0.6699937221590854,0.4824066998611647,0.7696104141060585
y_rep[255],0.6177974755663307,0.6182216041468614,0.5987657342942746,0.4729785759159789,0.7579568476021761
y_rep[256],0.6170256415830968,0.618220963233731,0.5911902738094147,0.47207168423743384,0.7626211379178948
y_rep[257],0.6173236496232328,0.6176850051802322,0.6755849940519719,0.4806104423470832,0.7591777637049331
y_rep[258],0.617716270584512,0.6188209257834716,0.557293678571961,0.4790186691067586,0.765326543744857
y_rep[259],0.6247881499494329,0.6252592488232116,0.6378533932820231,0.475151700347649,0.7760415796903646
y_rep[260],0.6253231430495214,0.6234497522829714,0.6744660279847253,0.47368629397187545,0.7772281368225757
y_rep[261],0.6255413696901194,0.6244624082654634,0.5949869047579487,0.4746805058721513,0.7761387012580432
y_rep[262],0.6227063100436929,0.6223237752114272,0.5790016871039668,0.4628774958153341,0.7666534623928849
y_rep[263],0.6245229807557933,0.6243866291786053,0.6386841462451226,0.46556071120352704,0.7725607670870008
y_rep[264],0.6258229018976019,0.6251566735592106,0.6297904477790238,0.4700732412689327,0.773256572149536
y_rep[265],0.7162492203285454,0.7159280732603843,0.6654850066516875,0.5670763374699254,0.8640377377946016
y_rep[266],0.7166603420044916,0.7162075454049104,0.7186250057461439,0.5680705409563667,0.8633678710638144
y_rep[267],0.716617659840219,0.7158082898122262,0.7522119379935971,0.5673028230774952,0.8624399277751789
y_rep[268],0.7162597467219104,0.7164823972610179,0.6886801971791364,0.5699121097588721,0.8644984568529765
y_rep[269],0.7170159041206651,0.7171699506340085,0.6614100324467984,0.5613134811560002,0.853020541171309
