# Date : 2017-03-07
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description :
# IPTG titration with all the O2+11 YFP DNA mutant strains 
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The plate was prepared by me (Manuel) early in the morning and Nathan added the cells to the plate at 11 am
# Nathan ran the plate and the flow rates looked okay, so everything about this plate looks fine
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170308,mrazomej,O2,NA,wt,260,5.0,4148.256316077518,725.0361376885212,0.03297240025427587
20170308,mrazomej,O2,NA,wt,260,75.0,16832.955320842484,13650.247208522393,0.6038835208574512
20170308,mrazomej,O2,dna,Y20I,260,0.1,14038.50431814479,10898.798260205254,0.4535252023835818
20170308,mrazomej,O2,dna,Y20I,260,0.0,10299.475133104894,7296.797145249015,0.4245588822477958
20170308,mrazomej,O2,dna,Y20I,260,1000.0,22126.20222364195,18908.248242499933,0.8594401554500894
20170308,mrazomej,O2,dna,Y20I,260,100.0,22561.189162763658,19263.50556588106,0.9071932975799033
20170308,mrazomej,O2,dna,Y20I,260,10.0,20652.259087817016,17350.690885331776,0.6629550407823722
20170308,mrazomej,O2,dna,Y20I,260,250.0,23481.036477666086,20207.08031082509,1.0894952013136203
20170308,mrazomej,O2,dna,Y20I,260,25.0,23190.785717653544,20029.35292029034,0.9608131351037628
20170308,mrazomej,O2,dna,Y20I,260,5000.0,20975.76269812055,17777.761569353752,0.8438047790721925
20170308,mrazomej,O2,dna,Y20I,260,500.0,22811.649166080442,19622.617408435148,1.0711692860815483
20170308,mrazomej,O2,dna,Y20I,260,50.0,23538.339703683036,20360.695561477984,0.9018456783966944
20170308,mrazomej,O2,dna,Y20I,260,5.0,19051.579682800384,15628.359504411386,0.7107294355561431
20170308,mrazomej,O2,dna,Y20I,260,75.0,25459.471610289835,22276.763497969743,0.985518442923418
