,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
24,20180216,sbarnes,Q21M,O2,R1220,1000.0,7390.584745870882,1220.0,0.4374108169084127
33,20180216,sbarnes,Q21M,O2,R260,1000.0,9477.034484500833,260.0,0.860656144397551
53,20180216,sbarnes,Q21M,O2,R124,1000.0,9974.161124738212,124.0,0.9615004272744565
60,20180216,sbarnes,Q21M,O2,R60,1000.0,10592.908079866176,60.0,1.0870159155258077
63,20180216,sbarnes,auto,O2,R0,1000.0,5234.304155541407,0.0,0.0
70,20180216,sbarnes,wt,O2,R260,1000.0,10298.960548168712,260.0,1.027387391044978
79,20180216,sbarnes,delta,O2,R0,1000.0,10163.950398791418,0.0,1.0
6,20180216,sbarnes,auto,O2,R0,5000.0,5471.469195818688,0.0,0.0
10,20180216,sbarnes,wt,O2,R260,5000.0,9405.878941032557,260.0,0.9275499607744129
17,20180216,sbarnes,delta,O2,R0,5000.0,9713.191918688543,0.0,1.0
32,20180216,sbarnes,Q21M,O2,R124,5000.0,9412.52938052228,124.0,0.9291178236273676
38,20180216,sbarnes,Q21M,O2,R60,5000.0,9231.029944170243,60.0,0.8863287381047671
46,20180216,sbarnes,Q21M,O2,R1220,5000.0,7331.432181950306,1220.0,0.4384923550290927
51,20180216,sbarnes,Q21M,O2,R260,5000.0,8857.722218451201,260.0,0.7983202212570487
