# Date : 2017-07-11
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description :
# IPTG titration with all the O1+11 YFP DNA mutant strains 
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# Everything ran smoothly with this experiment except that at the beginning the flow-rate was extremely low
# then suddenly the good flow rates (order 2-4K / sec) appeared.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170711,mrazomej,O1,dna,Q21A,260,50.0,8876.154667218967,5759.944177703292,0.4571772321258959
20170711,mrazomej,O1,dna,Q21A,260,5.0,4204.92565735353,1168.037777402099,0.09712533001944143
20170711,mrazomej,O1,dna,Q21A,260,75.0,10531.260417898246,7397.9887138066815,0.5582917534557146
20170711,mrazomej,O1,dna,Q21M,260,0.1,3133.607357476698,-4.629703888403128,-0.000363440772173922
20170711,mrazomej,O1,dna,Q21M,260,0.0,3151.476716893158,49.425062212735156,0.002973301528707378
20170711,mrazomej,O1,dna,Q21M,260,1000.0,6983.232899035447,3946.5042397797774,0.342733465389969
20170711,mrazomej,O1,dna,Q21M,260,100.0,3649.920676287974,565.5648181097763,0.04440874599010728
20170711,mrazomej,O1,dna,Q21M,260,10.0,3208.558456616243,143.53367156380364,0.010038792248186162
20170711,mrazomej,O1,dna,Q21M,260,250.0,6655.980432571135,3585.332985784245,0.28769619354815357
20170711,mrazomej,O1,dna,Q21M,260,25.0,3338.4243140010685,259.78476945656803,0.02033506222772181
20170711,mrazomej,O1,dna,Q21M,260,5000.0,7434.662806760252,4510.752196715619,0.44311176647091327
20170711,mrazomej,O1,dna,Q21M,260,500.0,7342.564714968206,4297.417921673768,0.35744379595023024
20170711,mrazomej,O1,dna,Q21M,260,50.0,3584.9272166226324,468.71672710695657,0.03720289803838194
20170711,mrazomej,O1,dna,Q21M,260,5.0,3160.197587223415,123.30970727198383,0.010253517690181022
20170711,mrazomej,O1,dna,Q21M,260,75.0,3621.1307115580785,487.8590074665144,0.03681644717966816
20170711,mrazomej,O1,NA,wt,260,0.1,3130.5572883657223,-7.679772999378656,-0.0006028771377811235
20170711,mrazomej,O1,NA,wt,260,0.0,3579.1286226506013,477.07696797017843,0.028699886548879543
20170711,mrazomej,O1,NA,wt,260,1000.0,11299.654108223054,8262.925448967384,0.7175923048144469
20170711,mrazomej,O1,NA,wt,260,100.0,8520.44925597211,5436.093397793911,0.42684778676291574
20170711,mrazomej,O1,NA,wt,260,10.0,3434.149722171354,369.12493711891466,0.025816719637902972
20170711,mrazomej,O1,NA,wt,260,250.0,9167.254453850826,6096.607007063936,0.48920717725403606
20170711,mrazomej,O1,NA,wt,260,25.0,4103.124142040716,1024.4845974962154,0.08019314636884832
20170711,mrazomej,O1,NA,wt,260,5000.0,10498.468291879568,7574.557681834935,0.7440833564471924
20170711,mrazomej,O1,NA,wt,260,500.0,10792.2502007375,7747.103407443063,0.6443762510528357
20170711,mrazomej,O1,NA,wt,260,50.0,5440.2842181133765,2324.0737285977007,0.18446595343923486
20170711,mrazomej,O1,NA,wt,260,5.0,3285.2861252714447,248.3982453200133,0.020654949711143743
20170711,mrazomej,O1,NA,wt,260,75.0,6597.079080409815,3463.807376318251,0.2613974106433177
20170711,mrazomej,O1,dna,Y20I,260,0.1,4784.56768283711,1646.3306214720087,0.12924016022280416
20170711,mrazomej,O1,dna,Y20I,260,0.0,5146.71704832963,2044.6653936492075,0.12300251063853604
20170711,mrazomej,O1,dna,Y20I,260,1000.0,13742.855424353762,10706.126765098092,0.9297716926591023
20170711,mrazomej,O1,dna,Y20I,260,100.0,12745.002341182386,9660.646483004188,0.7585641504325041
20170711,mrazomej,O1,dna,Y20I,260,10.0,7099.919439442233,4034.8946543897937,0.28220186063261493
20170711,mrazomej,O1,dna,Y20I,260,250.0,15187.392383391812,12116.744936604922,0.972278282178188
20170711,mrazomej,O1,dna,Y20I,260,25.0,9559.48745126291,6480.84790671841,0.5072985831586732
20170711,mrazomej,O1,dna,Y20I,260,5000.0,12164.9933874665,9241.082777421867,0.907793719324435
20170711,mrazomej,O1,dna,Y20I,260,500.0,14902.134192873604,11856.987399579166,0.9862216479492224
20170711,mrazomej,O1,dna,Y20I,260,50.0,13052.808607294099,9936.598117778423,0.788685842098683
20170711,mrazomej,O1,dna,Y20I,260,5.0,6148.00588244621,3111.118002494779,0.2586974227783977
20170711,mrazomej,O1,dna,Y20I,260,75.0,13416.78294465577,10283.511240564207,0.7760486997582848
