,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
19,20180323,gchure,Q21M,O2,R60,75.0,11470.505684002144,60.0,0.5292900644610037
26,20180323,gchure,Q21M,O2,R1220,75.0,7744.0386411304125,1220.0,0.12338382581316792
39,20180323,gchure,wt,O2,R260,75.0,11576.349064140282,260.0,0.540819077819602
47,20180323,gchure,auto,O2,R0,75.0,6611.299804575829,0.0,0.0
58,20180323,gchure,Q21M,O2,R124,75.0,11416.584362298368,124.0,0.5234166726869998
67,20180323,gchure,delta,O2,R0,75.0,15791.91022161555,0.0,1.0
1,20180323,gchure,delta,O2,R0,100.0,15046.703055441338,0.0,1.0
4,20180323,gchure,Q21M,O2,R1220,100.0,8074.284472199972,1220.0,0.18405487557525155
10,20180323,gchure,auto,O2,R0,100.0,6501.497778117071,0.0,0.0
63,20180323,gchure,Q21M,O2,R124,100.0,12387.230172399783,124.0,0.6887760098521228
65,20180323,gchure,Q21M,O2,R260,100.0,9870.303288443127,260.0,0.3942334210818303
75,20180323,gchure,Q21M,O2,R60,100.0,12419.15782574848,60.0,0.6925123335930424
82,20180323,gchure,wt,O2,R260,100.0,11451.872243751488,260.0,0.5793160380559649
22,20180323,gchure,delta,O2,R0,250.0,17025.848426823755,0.0,1.0
25,20180323,gchure,Q21M,O2,R1220,250.0,8838.373592277918,1220.0,0.24144149591202194
32,20180323,gchure,auto,O2,R0,250.0,6232.383202424598,0.0,0.0
44,20180323,gchure,Q21M,O2,R260,250.0,12243.438874414218,260.0,0.5569162031857325
54,20180323,gchure,Q21M,O2,R60,250.0,13996.726291339903,60.0,0.71935591837213
61,20180323,gchure,wt,O2,R260,250.0,14941.959207276546,260.0,0.8069304735576044
80,20180323,gchure,Q21M,O2,R124,250.0,12981.068513256288,124.0,0.6252565946639598
16,20180323,gchure,Q21M,O2,R124,500.0,13698.103536841334,124.0,1.010052058423085
20,20180323,gchure,Q21M,O2,R260,500.0,12187.298015526152,260.0,0.794605303899074
29,20180323,gchure,Q21M,O2,R60,500.0,13628.7676046214,60.0,1.0001644843058832
38,20180323,gchure,wt,O2,R260,500.0,13929.548574509425,260.0,1.043057022670813
48,20180323,gchure,delta,O2,R0,500.0,13627.614169759747,0.0,1.0
52,20180323,gchure,Q21M,O2,R1220,500.0,9236.131354607007,1220.0,0.37375743818502716
59,20180323,gchure,auto,O2,R0,500.0,6615.183072094702,0.0,0.0
11,20180323,gchure,Q21M,O2,R60,1000.0,14371.475178150948,60.0,0.8417334379392799
14,20180323,gchure,wt,O2,R260,1000.0,15351.884307083083,260.0,0.9417705978738374
17,20180323,gchure,auto,O2,R0,1000.0,6122.109170329836,0.0,0.0
30,20180323,gchure,Q21M,O2,R260,1000.0,14611.135670490256,260.0,0.8661874687052479
34,20180323,gchure,delta,O2,R0,1000.0,15922.558619049723,0.0,1.0
35,20180323,gchure,Q21M,O2,R1220,1000.0,9478.198677545213,1220.0,0.34244240784831986
56,20180323,gchure,Q21M,O2,R124,1000.0,14403.1524931806,124.0,0.844965668786998
33,20180323,gchure,Q21M,O2,R124,5000.0,15159.53789414752,124.0,1.0212007048433929
53,20180323,gchure,delta,O2,R0,5000.0,14977.919986374438,0.0,1.0
55,20180323,gchure,Q21M,O2,R1220,5000.0,9452.356042522459,1220.0,0.3549873374091249
57,20180323,gchure,Q21M,O2,R260,5000.0,11602.11437721412,260.0,0.6059339125418258
72,20180323,gchure,wt,O2,R260,5000.0,14932.18895809847,260.0,0.9946617046493289
74,20180323,gchure,Q21M,O2,R60,5000.0,13546.859589266212,60.0,0.8329488018876035
81,20180323,gchure,auto,O2,R0,5000.0,6411.322360744895,0.0,0.0
