,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
12,20180402,gchure,Q294K,O2,R260,50.0,26715.19771879126,260.0,2.688728598385177
16,20180402,gchure,F164T,O2,R260,50.0,10932.564716449833,260.0,0.6527368653352946
29,20180402,gchure,auto,O2,R0,50.0,5872.668732857786,0.0,0.0
41,20180402,gchure,wt,O2,R260,50.0,8964.200407506982,260.0,0.39881386908723204
55,20180402,gchure,Q294V,O2,R260,50.0,7489.753417245953,260.0,0.20860721075928504
57,20180402,gchure,delta,O2,R0,50.0,13624.484590527944,0.0,1.0
13,20180402,gchure,wt,O2,R260,75.0,10836.585164952643,260.0,0.6616468175770546
30,20180402,gchure,Q294V,O2,R260,75.0,8082.711786016161,260.0,0.3024096147202596
34,20180402,gchure,delta,O2,R0,75.0,13430.363911538729,0.0,1.0
42,20180402,gchure,Q294K,O2,R260,75.0,27482.01965475142,260.0,2.833010022649547
56,20180402,gchure,auto,O2,R0,75.0,5764.472525466788,0.0,0.0
63,20180402,gchure,F164T,O2,R260,75.0,11477.000436834873,260.0,0.7451876922946108
1,20180402,gchure,Q294K,O2,R260,100.0,26427.998227006527,260.0,2.767285303791282
7,20180402,gchure,delta,O2,R0,100.0,13278.295365268117,0.0,1.0
21,20180402,gchure,F164T,O2,R260,100.0,12062.303912704274,260.0,0.8365739632106186
22,20180402,gchure,wt,O2,R260,100.0,10811.727403334731,260.0,0.6684997862110623
37,20180402,gchure,auto,O2,R0,100.0,5837.672827679586,0.0,0.0
52,20180402,gchure,Q294V,O2,R260,100.0,8406.70417364184,260.0,0.34527102174368113
8,20180402,gchure,F164T,O2,R260,250.0,14336.292480145006,260.0,1.1462697811856013
9,20180402,gchure,wt,O2,R260,250.0,13747.675334809726,260.0,1.0656027024327681
17,20180402,gchure,Q294K,O2,R260,250.0,25815.401381475724,260.0,2.7194250810172873
26,20180402,gchure,delta,O2,R0,250.0,13268.980977343614,0.0,1.0
54,20180402,gchure,auto,O2,R0,250.0,5972.11149309188,0.0,0.0
70,20180402,gchure,Q294V,O2,R260,250.0,10320.79437826865,260.0,0.5959655568133971
2,20180402,gchure,auto,O2,R0,500.0,6366.382630494095,0.0,0.0
11,20180402,gchure,Q294V,O2,R260,500.0,10930.445514828023,260.0,0.6982540791195659
36,20180402,gchure,Q294K,O2,R260,500.0,25432.835361546364,260.0,2.916968659545659
40,20180402,gchure,delta,O2,R0,500.0,12902.775357463612,0.0,1.0
59,20180402,gchure,F164T,O2,R260,500.0,13599.509713709242,260.0,1.1065930988771322
61,20180402,gchure,wt,O2,R260,500.0,14461.176078439197,260.0,1.238419077015605
5,20180402,gchure,delta,O2,R0,1000.0,13011.462598463815,0.0,1.0
10,20180402,gchure,auto,O2,R0,1000.0,6364.3442971427885,0.0,0.0
14,20180402,gchure,wt,O2,R260,1000.0,14235.876107048387,260.0,1.1842021539380811
31,20180402,gchure,Q294K,O2,R260,1000.0,24236.743944183203,260.0,2.6887440296479324
39,20180402,gchure,F164T,O2,R260,1000.0,13104.526425071947,260.0,1.0140006273981368
49,20180402,gchure,Q294V,O2,R260,1000.0,11720.439932894253,260.0,0.8057770891014548
25,20180402,gchure,F164T,O2,R260,5000.0,12420.973757014395,260.0,1.079553397517126
28,20180402,gchure,Q294V,O2,R260,5000.0,12322.316036297636,260.0,1.0618917961236087
46,20180402,gchure,Q294K,O2,R260,5000.0,22574.590491764382,260.0,2.897243185694425
53,20180402,gchure,delta,O2,R0,5000.0,11976.588409421014,0.0,1.0
65,20180402,gchure,auto,O2,R0,5000.0,6390.587541290708,0.0,0.0
69,20180402,gchure,wt,O2,R260,5000.0,13458.6625277787,260.0,1.2653193498077189
