# Date : 2017-03-08
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive and sbarnes
# Description :
# IPTG titration with all the O2+11 YFP DNA mutant strains 
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# I started overnights the night before. The plate was prepared by me (Nathan) 
# early in the morning and Stephanie performed the dilution and started the run 
# on the flow cytometer.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170308,nbellive,O2,NA,wt,260,5.0,3759.5032587103856,641.8485805370401,0.03357249503667532
20170308,nbellive,O2,NA,wt,260,75.0,15428.1185483876,12241.745863013959,0.6590438211143235
20170308,nbellive,O2,dna,Y20I,260,0.1,11624.280439121905,8560.55660481066,0.40799582532785983
20170308,nbellive,O2,dna,Y20I,260,0.0,11960.755613280415,8917.76139685112,0.413715375767367
20170308,nbellive,O2,dna,Y20I,260,1000.0,18244.97910421067,15093.82520842837,0.8522812248786894
20170308,nbellive,O2,dna,Y20I,260,100.0,18842.130109134294,15669.443791712158,0.8283386642307343
20170308,nbellive,O2,dna,Y20I,260,10.0,16675.85654686684,13594.045972492393,0.7207909840187381
20170308,nbellive,O2,dna,Y20I,260,250.0,15052.995123120747,11848.780284801116,0.6527901776022412
20170308,nbellive,O2,dna,Y20I,260,25.0,18855.107659251436,15716.10461563104,0.8212941207062048
20170308,nbellive,O2,dna,Y20I,260,5000.0,17540.60524078519,14531.991642958446,0.9113314759363241
20170308,nbellive,O2,dna,Y20I,260,500.0,17939.054142956677,14831.286650142501,0.8878076826905656
20170308,nbellive,O2,dna,Y20I,260,50.0,19012.719852609425,15882.2640227025,0.8173626815577771
20170308,nbellive,O2,dna,Y20I,260,5.0,16050.857241712078,12933.202563538733,0.6764833514306785
20170308,nbellive,O2,dna,Y20I,260,75.0,19731.066621053975,16544.693935680334,0.8906963461381007
