# Date : 2017-03-16
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description :
# IPTG titration with all the O1+11 YFP DNA mutant strains
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# Nathan prepared the plate, Nathan ran the flow cytometer and processed data.
# The flow rates were a bit high (6000-12000 counts per sec).
# An error occurred during run where sampler stage - DeviceError: 0x0101: Position not allowed.
# This happened several times, requiring hardware to be re-initialized.
date,username,operator,class,strain,repressors,IPTG_uM,mean_YFP,mean_YFP_bgcorr,fold_change
20170316,nbellive,O1,dna,Q21A,260,5000.0,9297.21712934565,7744.419944123051,0.949532687342781
20170316,nbellive,O1,dna,Q21A,260,500.0,11556.096746624757,9922.451198729268,1.0723540794862227
20170316,nbellive,O1,dna,Q21A,260,50.0,9839.457763827426,6825.801583582024,0.5855971750470584
20170316,nbellive,O1,dna,Q21A,260,5.0,5313.107197105691,1915.3780097328631,0.07977562777077529
20170316,nbellive,O1,dna,Q21A,260,75.0,7507.998866700552,5901.612828103194,0.5883442174057961
20170316,nbellive,O1,dna,Q21M,260,0.1,3504.0043045561815,31.317308732806396,0.0012172325730582508
20170316,nbellive,O1,dna,Q21M,260,0.0,3466.6593119854933,191.41642165652456,0.00758953676304019
20170316,nbellive,O1,dna,Q21M,260,1000.0,5940.310957542892,4313.599602128479,0.4585960030438542
20170316,nbellive,O1,dna,Q21M,260,100.0,2814.028093731278,1204.724694349471,0.12520158625648445
20170316,nbellive,O1,dna,Q21M,260,10.0,3354.4101929039575,24.573184371863135,0.0010891961956611314
20170316,nbellive,O1,dna,Q21M,260,250.0,4239.720238917132,2576.810352312219,0.2592443401259647
20170316,nbellive,O1,dna,Q21M,260,25.0,3394.5813069053343,87.23026973038122,0.0038010615173069678
20170316,nbellive,O1,dna,Q21M,260,5000.0,5395.016948227001,3842.219763004402,0.4710892853499868
20170316,nbellive,O1,dna,Q21M,260,500.0,5288.727212786867,3655.0816648913797,0.39501748667743786
20170316,nbellive,O1,dna,Q21M,260,50.0,2483.2521956625737,-530.4039845828274,-0.045504263668093604
20170316,nbellive,O1,dna,Q21M,260,5.0,3458.324010173457,60.59482280062912,0.002523778598279548
20170316,nbellive,O1,dna,Q21M,260,75.0,2498.9586977299364,892.5726591325788,0.08898244902045699
20170316,nbellive,O1,NA,wt,260,0.1,3555.6206976419608,82.93370181858563,0.0032234443936152513
20170316,nbellive,O1,NA,wt,260,0.0,3511.0521158911,235.80922556213136,0.009349682597657264
20170316,nbellive,O1,NA,wt,260,1000.0,8593.115697901292,6966.40434248688,0.7406262708007076
20170316,nbellive,O1,NA,wt,260,100.0,4338.1170453688555,2728.8136459870484,0.283593254689948
20170316,nbellive,O1,NA,wt,260,10.0,3706.597387322358,376.76037879026353,0.016699747376822695
20170316,nbellive,O1,NA,wt,260,250.0,6408.807929859141,4745.8980432542285,0.47746905604618384
20170316,nbellive,O1,NA,wt,260,25.0,4861.954390970353,1554.6033537954004,0.06774188594225983
20170316,nbellive,O1,NA,wt,260,5000.0,7601.11538687854,6048.318201655941,0.7415759833996123
20170316,nbellive,O1,NA,wt,260,500.0,7666.8039379793845,6033.158390083897,0.6520245735873761
20170316,nbellive,O1,NA,wt,260,50.0,4055.8050574351323,1042.1488771897311,0.08940773196933594
20170316,nbellive,O1,NA,wt,260,5.0,3598.162159255668,200.43297188284032,0.008348047266213425
20170316,nbellive,O1,NA,wt,260,75.0,3969.936712624288,2363.55067402693,0.23562734664453674
20170316,nbellive,O1,dna,Y20I,260,0.1,6067.170363769773,2594.4833679463977,0.10084166850563307
20170316,nbellive,O1,dna,Y20I,260,0.0,6222.269566570125,2947.026676241156,0.11684769314686443
20170316,nbellive,O1,dna,Y20I,260,1000.0,11151.096240424518,9524.384885010106,1.0125753993397273
20170316,nbellive,O1,dna,Y20I,260,100.0,11886.156485029735,10276.853085647926,1.0680268397276855
20170316,nbellive,O1,dna,Y20I,260,10.0,9249.516041550987,5919.679033018892,0.26238731556834366
20170316,nbellive,O1,dna,Y20I,260,250.0,12785.282767928536,11122.372881323623,1.1189850334411802
20170316,nbellive,O1,dna,Y20I,260,25.0,15443.370871842919,12136.019834667966,0.52882741403199
20170316,nbellive,O1,dna,Y20I,260,5000.0,9676.442566876813,8123.645381654213,0.9960289971252796
20170316,nbellive,O1,dna,Y20I,260,500.0,11778.772971128432,10145.127423232945,1.0964194795540698
20170316,nbellive,O1,dna,Y20I,260,50.0,12621.789305074388,9608.133124828986,0.8242981496721539
20170316,nbellive,O1,dna,Y20I,260,5.0,6917.294158337234,3519.5649709644063,0.14659012665488189
20170316,nbellive,O1,dna,Y20I,260,75.0,13411.526742721135,11805.140704123776,1.1768793499734418
