,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
0,20180322,gchure,delta,O2,R0,25.0,3618.267736173931,0.0,1.0
8,20180322,gchure,Q21A,O2,R260,25.0,15347.595238133545,260.0,-12.829056008364038
27,20180322,gchure,wt,O2,R260,25.0,8167.831758033302,260.0,-4.364005367010157
54,20180322,gchure,Q21A,O2,R124,25.0,15521.073436005418,124.0,-13.033589449364761
61,20180322,gchure,auto,O2,R0,25.0,4466.433185418299,0.0,-0.0
67,20180322,gchure,Q21A,O2,R60,25.0,16232.100563855842,60.0,-13.871901276949671
68,20180322,gchure,Q21A,O2,R1220,25.0,10673.396958739439,1220.0,-7.318104950927832
1,20180322,gchure,Q21A,O2,R124,50.0,26780.716444856895,124.0,1.0776705832217426
18,20180322,gchure,auto,O2,R0,50.0,4259.547830470025,0.0,0.0
28,20180322,gchure,Q21A,O2,R1220,50.0,16684.834666426796,1220.0,0.5945679969133129
35,20180322,gchure,Q21A,O2,R60,50.0,28516.29697734959,60.0,1.1607206290122114
46,20180322,gchure,Q21A,O2,R260,50.0,24321.412588521216,260.0,0.9599893266867824
53,20180322,gchure,delta,O2,R0,50.0,25157.555964884225,0.0,1.0
69,20180322,gchure,wt,O2,R260,50.0,14889.652800050353,260.0,0.5086659408498839
14,20180322,gchure,Q21A,O2,R260,75.0,25474.263253529352,260.0,0.9283251599553028
16,20180322,gchure,delta,O2,R0,75.0,27112.77834209024,0.0,1.0
38,20180322,gchure,wt,O2,R260,75.0,18550.587348881832,260.0,0.6254574192481999
50,20180322,gchure,auto,O2,R0,75.0,4252.384268813014,0.0,0.0
58,20180322,gchure,Q21A,O2,R124,75.0,27349.627598234714,124.0,1.0103606812457069
80,20180322,gchure,Q21A,O2,R60,75.0,28236.49982819463,60.0,1.049155823058097
83,20180322,gchure,Q21A,O2,R1220,75.0,17663.381236013927,1220.0,0.5866476721360533
2,20180322,gchure,Q21A,O2,R1220,100.0,20746.848515409023,1220.0,0.757688555894491
5,20180322,gchure,Q21A,O2,R60,100.0,27543.97901889502,60.0,1.0702037143025953
13,20180322,gchure,wt,O2,R260,100.0,19373.590542753478,260.0,0.694549569135367
30,20180322,gchure,delta,O2,R0,100.0,26017.06489935319,0.0,1.0
47,20180322,gchure,Q21A,O2,R260,100.0,25357.963888287984,260.0,0.9696961744703378
64,20180322,gchure,auto,O2,R0,100.0,4267.3023018863905,0.0,0.0
77,20180322,gchure,Q21A,O2,R124,100.0,26501.503320901247,124.0,1.0222732739898723
12,20180322,gchure,delta,O2,R0,250.0,3635.7125128730067,0.0,1.0
26,20180322,gchure,Q21A,O2,R1220,250.0,11181.273850018706,1220.0,-9.37564023456139
31,20180322,gchure,wt,O2,R260,250.0,10256.773433107692,260.0,-8.104391709239717
33,20180322,gchure,Q21A,O2,R60,250.0,19491.092535397547,60.0,-20.80218429689374
44,20180322,gchure,auto,O2,R0,250.0,4362.950655923817,0.0,-0.0
59,20180322,gchure,Q21A,O2,R124,250.0,20089.986021069333,124.0,-21.6257020006811
73,20180322,gchure,Q21A,O2,R260,250.0,16581.285949659643,260.0,-16.801009972440568
10,20180322,gchure,Q21A,O2,R260,500.0,14215.34552332944,260.0,1.5499581238976308
24,20180322,gchure,auto,O2,R0,500.0,3707.222919622457,0.0,0.0
39,20180322,gchure,Q21A,O2,R124,500.0,26934.017139528714,124.0,3.425974339178552
45,20180322,gchure,Q21A,O2,R1220,500.0,3623.2631493353074,1220.0,-0.012384146335639324
48,20180322,gchure,wt,O2,R260,500.0,18371.498905810105,260.0,2.1629947187569263
52,20180322,gchure,Q21A,O2,R60,500.0,20538.96788926012,60.0,2.4826984646962202
74,20180322,gchure,delta,O2,R0,500.0,10486.840021330043,0.0,1.0
23,20180322,gchure,Q21A,O2,R124,1000.0,14660.835474929463,124.0,0.9170131081277672
36,20180322,gchure,auto,O2,R0,1000.0,4381.077683786638,0.0,0.0
40,20180322,gchure,wt,O2,R260,1000.0,9429.825554159996,260.0,0.45037714611851914
41,20180322,gchure,Q21A,O2,R260,1000.0,13878.078122511924,260.0,0.8471866815490462
43,20180322,gchure,Q21A,O2,R60,1000.0,15290.48060405201,60.0,0.9731810498833273
51,20180322,gchure,delta,O2,R0,1000.0,15591.12222952998,0.0,1.0
72,20180322,gchure,Q21A,O2,R1220,1000.0,11393.859073489515,1220.0,0.6255801536815265
9,20180322,gchure,Q21A,O2,R1220,5000.0,19401.339897935475,1220.0,0.8922086058383457
22,20180322,gchure,Q21A,O2,R60,5000.0,21300.65563946139,60.0,1.0047498667162391
25,20180322,gchure,Q21A,O2,R260,5000.0,20729.58347780506,260.0,0.9709117956046746
29,20180322,gchure,delta,O2,R0,5000.0,21220.49395872377,0.0,1.0
42,20180322,gchure,Q21A,O2,R124,5000.0,20914.50927978206,124.0,0.9818693117607971
60,20180322,gchure,auto,O2,R0,5000.0,4343.877092073761,0.0,0.0
62,20180322,gchure,wt,O2,R260,5000.0,18983.32535443759,260.0,0.8674397468424455
