,date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
65,20181206,gchure,delta,O3,R260,75.0,31895.201585755232,260.0,1.0
81,20181206,gchure,F164T,O3,R260,75.0,34279.3831584569,260.0,1.0906021615643389
0,20181206,gchure,F164T,O1,R260,100.0,7376.521350971131,260.0,0.22775674640506202
77,20181206,gchure,Q294V,O1,R260,100.0,5855.242915526485,260.0,0.03084535685407728
80,20181206,gchure,delta,O1,R0,100.0,13342.641499178246,0.0,1.0
17,20181206,gchure,Q294V,O3,R260,100.0,28350.24155293724,260.0,0.8531711198194155
19,20181206,gchure,delta,O3,R260,100.0,32262.59277599649,260.0,1.0
73,20181206,gchure,F164T,O3,R260,100.0,30272.04264362304,260.0,0.9252954987381813
26,20181206,gchure,F164T,O1,R260,250.0,9484.457711285131,260.0,0.6050530718659746
53,20181206,gchure,Q294V,O1,R260,250.0,6318.893203277991,260.0,0.0895848931495189
56,20181206,gchure,delta,O1,R0,250.0,11909.883818791242,0.0,1.0
40,20181206,gchure,Q294V,O3,R260,250.0,29024.1240522342,260.0,1.0208344831991294
42,20181206,gchure,delta,O3,R260,250.0,28549.49870604889,260.0,1.0
48,20181206,gchure,F164T,O3,R260,250.0,30461.443121329834,260.0,1.08392803738359
32,20181206,gchure,Q294V,O1,R260,500.0,7014.399772396699,260.0,0.17270072328097716
38,20181206,gchure,delta,O1,R0,500.0,10623.643418019326,0.0,1.0
45,20181206,gchure,F164T,O1,R260,500.0,10057.172248021883,260.0,0.8701552914585188
28,20181206,gchure,F164T,O3,R260,500.0,28262.53410370253,260.0,1.105968402990066
59,20181206,gchure,delta,O3,R260,500.0,26154.452614011974,260.0,1.0
60,20181206,gchure,Q294V,O3,R260,500.0,20628.756465423645,260.0,0.7222359765797207
30,20181206,gchure,Q294V,O1,R260,1000.0,7462.911926646144,260.0,0.19606025000262334
34,20181206,gchure,F164T,O1,R260,1000.0,11611.820556586033,260.0,0.7233702835216033
68,20181206,gchure,delta,O1,R0,1000.0,13788.360627966516,0.0,1.0
6,20181206,gchure,delta,O3,R260,1000.0,25661.88045139903,260.0,1.0
8,20181206,gchure,Q294V,O3,R260,1000.0,19796.969347211412,260.0,0.702915864465431
12,20181206,gchure,F164T,O3,R260,1000.0,30526.92768639821,260.0,1.2464365318534147
7,20181206,gchure,delta,O1,R0,5000.0,14963.83088631462,0.0,1.0
49,20181206,gchure,Q294V,O1,R260,5000.0,10703.978608165016,260.0,0.5283371792852927
55,20181206,gchure,F164T,O1,R260,5000.0,12228.260691820875,260.0,0.697109977072147
69,20181206,gchure,Q294V,O3,R260,5000.0,30524.64699242158,260.0,0.9581934845394577
71,20181206,gchure,delta,O3,R260,5000.0,31597.626172519067,260.0,1.0
76,20181206,gchure,F164T,O3,R260,5000.0,30175.521046758862,260.0,0.9445904813165071
